Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,"Streets, Transportation & Sanitation",Public Works Department,PWD Commissioner's Office,Equipment,Office Furniture & Equipment,$5000.00,$5000.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,311100,55600
2015,"Streets, Transportation & Sanitation",Public Works Department,PWD Commissioner's Office,Equipment,Misc Equipment,$14152.00,$14152.00,Misc Equipment, General Fund , Tax Supported Funds ,311100,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Building/Facility Maintenance,Equipment,Lease Purchase,$30158.44,$30158.44,Lease Purchase, General Fund , Tax Supported Funds ,311200,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Building/Facility Maintenance,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,311200,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Engineering,Equipment,Automotive Equipment,$0.00,$0.00,Automotive Equipment, General Fund , Tax Supported Funds ,311300,55000
2015,"Streets, Transportation & Sanitation",Public Works Department,Engineering,Equipment,Lease Purchase,$52405.62,$52405.62,Lease Purchase, General Fund , Tax Supported Funds ,311300,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Engineering,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,311300,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Construction Management,Equipment,Lease Purchase,$107162.55,$107162.55,Lease Purchase, General Fund , Tax Supported Funds ,311400,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Construction Management,Equipment,Misc Equipment,$2000.00,$2000.00,Misc Equipment, General Fund , Tax Supported Funds ,311400,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Highway Field Operations,Equipment,Automotive Equipment,$0.00,$0.00,Automotive Equipment, General Fund , Tax Supported Funds ,311500,55000
2015,"Streets, Transportation & Sanitation",Public Works Department,Highway Field Operations,Equipment,Lease Purchase,$1723566.51,$1723566.51,Lease Purchase, General Fund , Tax Supported Funds ,311500,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Highway Field Operations,Equipment,Misc Equipment,$1000.00,$1000.00,Misc Equipment, General Fund , Tax Supported Funds ,311500,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Bridge Operations/Maintenance,Equipment,Lease Purchase,$20317.64,$20317.64,Lease Purchase, General Fund , Tax Supported Funds ,311600,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Bridge Operations/Maintenance,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,311600,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Street Lights & Signals,Equipment,Lease Purchase,$411590.87,$411590.87,Lease Purchase, General Fund , Tax Supported Funds ,311700,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Street Lights & Signals,Equipment,Office Furniture & Equipment,$1200.00,$1200.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,311700,55600
2015,"Streets, Transportation & Sanitation",Public Works Department,Street Lights & Signals,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,311700,55900
2015,"Streets, Transportation & Sanitation",Public Works Department,Waste Reduction,Equipment,Lease Purchase,$84241.84,$84241.84,Lease Purchase, General Fund , Tax Supported Funds ,311800,55400
2015,"Streets, Transportation & Sanitation",Public Works Department,Waste Reduction,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,311800,55900
2015,"Streets, Transportation & Sanitation",Central Fleet Management,Fleet Services,Equipment,Lease Purchase,$339370.96,$339370.96,Lease Purchase, General Fund , Tax Supported Funds ,321100,55400
2015,"Streets, Transportation & Sanitation",Central Fleet Management,Fleet Services,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,321100,55600
2015,"Streets, Transportation & Sanitation",Central Fleet Management,Fleet Services,Equipment,Misc Equipment,$17975.00,$17975.00,Misc Equipment, General Fund , Tax Supported Funds ,321100,55900
2015,"Streets, Transportation & Sanitation",Snow Removal,Removal of Snow,Equipment,Automotive Equipment,$0.00,$0.00,Automotive Equipment, General Fund , Tax Supported Funds ,331100,55000
2015,Education,Boston Public Schools,Dearborn Middle School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101516,55900
2015,Education,Boston Public Schools,Young Achievers K-8,Equipment,Misc Equipment,$30000.00,$30000.00,Misc Equipment, General Fund , Tax Supported Funds ,101433,55900
2015,Education,Boston Public Schools,Frederick Pilot Middle,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101511,55900
2015,Education,Boston Public Schools,Madison Park High School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101657,55900
2015,Education,Boston Public Schools,Alternative Education,Equipment,Misc Equipment,$13500.00,$13500.00,Misc Equipment, General Fund , Tax Supported Funds ,101043,55900
2015,Education,Boston Public Schools,School Safety Service,Equipment,Misc Equipment,$1463.00,$1463.00,Misc Equipment, General Fund , Tax Supported Funds ,101095,55900
2015,Education,Boston Public Schools,HPEC: Community Academy of Sci,Equipment,Misc Equipment,$8050.00,$8050.00,Misc Equipment, General Fund , Tax Supported Funds ,101656,55900
2015,Education,Boston Public Schools,Bates Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101217,55900
2015,Education,Boston Public Schools,Early Learning Services,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101013,55900
2015,Education,Boston Public Schools,Early Learning Services,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101013,55600
2015,Education,Boston Public Schools,Everett Elementary School,Equipment,Misc Equipment,$8158.35,$8158.35,Misc Equipment, General Fund , Tax Supported Funds ,101267,55900
2015,Education,Boston Public Schools,Boston Adult Technical Academy,Equipment,Misc Equipment,$9000.00,$9000.00,Misc Equipment, General Fund , Tax Supported Funds ,101650,55900
2015,Education,Boston Public Schools,Mendell Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101356,55900
2015,Education,Boston Public Schools,Perkins Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101390,55900
2015,Education,Boston Public Schools,John F.  Kennedy School,Equipment,Misc Equipment,$8000.00,$8000.00,Misc Equipment, General Fund , Tax Supported Funds ,101318,55900
2015,Education,Boston Public Schools,Chief Operating Officer,Equipment,Misc Equipment,$23620.00,$23620.00,Misc Equipment, General Fund , Tax Supported Funds ,101068,55900
2015,Education,Boston Public Schools,BPS Labor Relations,Equipment,Misc Equipment,$4724.00,$4724.00,Misc Equipment, General Fund , Tax Supported Funds ,101086,55900
2015,Education,Boston Public Schools,Lyndon K-8,Equipment,Misc Equipment,$9000.00,$9000.00,Misc Equipment, General Fund , Tax Supported Funds ,101335,55900
2015,Education,Boston Public Schools,Health Careers - Pilot High School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101648,55900
2015,Education,Boston Public Schools,Alighieri Montessori School,Equipment,Misc Equipment,$2897.48,$2897.48,Misc Equipment, General Fund , Tax Supported Funds ,101206,55900
2015,Education,Boston Public Schools,Grew Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101288,55900
2015,Education,Boston Public Schools,School Committee,Equipment,Misc Equipment,$1544.00,$1544.00,Misc Equipment, General Fund , Tax Supported Funds ,101840,55900
2015,Education,Boston Public Schools,Lyon Pilot High 9-12,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101647,55900
2015,Education,Boston Public Schools,Hurley K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101310,55900
2015,Education,Boston Public Schools,Facility Management,Equipment,Misc Equipment,$1135.00,$1135.00,Misc Equipment, General Fund , Tax Supported Funds ,101040,55900
2015,Education,Boston Public Schools,B T U Pilot,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101266,55900
2015,Education,Boston Public Schools,Winthrop Elementary School,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101438,55600
2015,Education,Boston Public Schools,Office of Budget Management,Equipment,Misc Equipment,$48565.00,$48565.00,Misc Equipment, General Fund , Tax Supported Funds ,101006,55900
2015,Education,Boston Public Schools,Tech Boston Academy,Equipment,Misc Equipment,$38000.00,$38000.00,Misc Equipment, General Fund , Tax Supported Funds ,101674,55900
2015,Education,Boston Public Schools,Tech Boston Academy,Equipment,Lease Purchase,$250000.00,$250000.00,Lease Purchase, General Fund , Tax Supported Funds ,101674,55400
2015,Education,Boston Public Schools,Condon Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101251,55900
2015,Education,Boston Public Schools,Literacy,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101121,55900
2015,Education,Boston Public Schools,Another Course to College,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101605,55900
2015,Education,Boston Public Schools,Manning Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101342,55900
2015,Education,Boston Public Schools,Chief Academic Officer,Equipment,Misc Equipment,$5000.00,$5000.00,Misc Equipment, General Fund , Tax Supported Funds ,101033,55900
2015,Education,Boston Public Schools,Community Academy,Equipment,Misc Equipment,$2000.00,$2000.00,Misc Equipment, General Fund , Tax Supported Funds ,101603,55900
2015,Public Safety,Police Department,Police Commissioner's Office,Equipment,Misc Equipment,$15000.00,$15000.00,Misc Equipment, General Fund , Tax Supported Funds ,211100,55900
2015,Public Safety,Police Department,BAT-Operations,Equipment,Lease Purchase,$3810418.65,$3810418.65,Lease Purchase, General Fund , Tax Supported Funds ,211200,55400
2015,Public Safety,Police Department,BAT-Operations,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,211200,55600
2015,Public Safety,Police Department,BAT-Operations,Equipment,Misc Equipment,$360057.00,$360057.00,Misc Equipment, General Fund , Tax Supported Funds ,211200,55900
2015,Public Safety,Police Department,BAT-Admin & Technology,Equipment,Lease Purchase,$682168.61,$682168.61,Lease Purchase, General Fund , Tax Supported Funds ,211300,55400
2015,Public Safety,Police Department,BAT-Admin & Technology,Equipment,Office Furniture & Equipment,$30000.00,$30000.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,211300,55600
2015,Public Safety,Police Department,BAT-Admin & Technology,Equipment,Misc Equipment,$335070.00,$335070.00,Misc Equipment, General Fund , Tax Supported Funds ,211300,55900
2015,Public Safety,Police Department,Bureau of Professional Development,Equipment,Misc Equipment,$30000.00,$30000.00,Misc Equipment, General Fund , Tax Supported Funds ,211400,55900
2015,Public Safety,Police Department,Bureau of Field Services,Equipment,Misc Equipment,$202250.00,$202250.00,Misc Equipment, General Fund , Tax Supported Funds ,211500,55900
2015,Public Safety,Police Department,Bureau of Professional Standards,Equipment,Misc Equipment,$3000.00,$3000.00,Misc Equipment, General Fund , Tax Supported Funds ,211600,55900
2015,Public Safety,Police Department,Bureau of Investigative Services,Equipment,Misc Equipment,$81258.00,$81258.00,Misc Equipment, General Fund , Tax Supported Funds ,211700,55900
2015,"Finance, Budget & Administration",Auditing Department,Auditing Administration,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,131100,55600
2015,"Finance, Budget & Administration",Auditing Department,Auditing Administration,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,131100,55900
2015,"Finance, Budget & Administration",Auditing Department,Accounting,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,131200,55900
2015,"Finance, Budget & Administration",Purchasing Division,Procurement,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,143200,55900
2015,"Finance, Budget & Administration",Office of Finance & Budget,Finance and Budget,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,144100,55900
2015,"Finance, Budget & Administration",Auditing Department,Grants Monitoring,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,131400,55900
2015,"Finance, Budget & Administration",Purchasing Division,Central Services,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,143300,55900
2015,"Finance, Budget & Administration",Auditing Department,Accounts Payable,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,131500,55600
2015,"Finance, Budget & Administration",Auditing Department,Accounts Payable,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,131500,55900
2015,"Finance, Budget & Administration",Budget Management,Budget Administration,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,141100,55600
2015,"Finance, Budget & Administration",Budget Management,Budget Administration,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,141100,55900
2015,"Finance, Budget & Administration",Assessing Department,Assessing Operations,Equipment,Lease Purchase,$11422.25,$11422.25,Lease Purchase, General Fund , Tax Supported Funds ,136100,55400
2015,"Finance, Budget & Administration",Assessing Department,Assessing Operations,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,136100,55600
2015,"Finance, Budget & Administration",Assessing Department,Assessing Operations,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,136100,55900
2015,"Finance, Budget & Administration",Registry Division,Depositions,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,163300,55900
2015,"Finance, Budget & Administration",Assessing Department,Valuation,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,136200,55900
2015,"Finance, Budget & Administration",Registry Division,Vital Statistics,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,163200,55900
2015,"Finance, Budget & Administration",Treasury Department,General Management,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,137100,55600
2015,"Finance, Budget & Administration",Treasury Department,General Management,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,137100,55900
2015,"Finance, Budget & Administration",Purchasing Division,Central Services,Equipment,Lease Purchase,$12786.10,$12786.10,Lease Purchase, General Fund , Tax Supported Funds ,143300,55400
2015,"Finance, Budget & Administration",Office of Finance & Budget,Finance and Budget,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,144100,55600
2015,Education,Boston Public Schools,Fenway - Pilot High School,Equipment,Misc Equipment,$3600.00,$3600.00,Misc Equipment, General Fund , Tax Supported Funds ,101646,55900
2015,Education,Boston Public Schools,Facility Management,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101040,55600
2015,Education,Boston Public Schools,Horace Mann,Equipment,Misc Equipment,$25744.00,$25744.00,Misc Equipment, General Fund , Tax Supported Funds ,101064,55900
2015,Education,Boston Public Schools,Facility Management,Equipment,Automotive Equipment,$21794.00,$21794.00,Automotive Equipment, General Fund , Tax Supported Funds ,101040,55000
2015,Education,Boston Public Schools,Newcomers Academy,Equipment,Misc Equipment,$63335.00,$63335.00,Misc Equipment, General Fund , Tax Supported Funds ,101190,55900
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Equipment,Misc Equipment,$6000.00,$6000.00,Misc Equipment, General Fund , Tax Supported Funds ,180200,55900
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,180200,55600
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Equipment,Lease Purchase,$69010.33,$69010.33,Lease Purchase, General Fund , Tax Supported Funds ,180200,55400
2015,Operations,Property & Construction Mgmt,PM&C Administration,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,180100,55600
2015,Operations,Property & Construction Mgmt,PM&C Administration,Equipment,Lease Purchase,$6586.17,$6586.17,Lease Purchase, General Fund , Tax Supported Funds ,180100,55400
2015,Operations,Intergovernmental Relations,IGR,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,150100,55900
2015,Operations,Office of Labor Relations,Labor Relations,Equipment,Misc Equipment,$972.00,$972.00,Misc Equipment, General Fund , Tax Supported Funds ,147100,55900
2015,Operations,Office of Labor Relations,Labor Relations,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,147100,55600
2015,Operations,Office of Labor Relations,Labor Relations,Equipment,Lease Purchase,$6430.47,$6430.47,Lease Purchase, General Fund , Tax Supported Funds ,147100,55400
2015,Operations,Human Resources,Workers' Comp,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,142500,55900
2015,Operations,Human Resources,Health Benefits & Insurance,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,142300,55900
2015,Operations,Human Resources,Personnel,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,142100,55900
2015,Operations,Property & Construction Mgmt,Capital Construction,Equipment,Misc Equipment,$1650.00,$1650.00,Misc Equipment, General Fund , Tax Supported Funds ,180900,55900
2015,Operations,Property & Construction Mgmt,Capital Construction,Equipment,Lease Purchase,$16270.45,$16270.45,Lease Purchase, General Fund , Tax Supported Funds ,180900,55400
2015,Operations,Property & Construction Mgmt,Building Systems,Equipment,Misc Equipment,$3000.00,$3000.00,Misc Equipment, General Fund , Tax Supported Funds ,180700,55900
2015,Operations,Property & Construction Mgmt,Animal Control,Equipment,Misc Equipment,$7500.00,$7500.00,Misc Equipment, General Fund , Tax Supported Funds ,180600,55900
2015,Operations,Property & Construction Mgmt,Animal Control,Equipment,Lease Purchase,$58901.91,$58901.91,Lease Purchase, General Fund , Tax Supported Funds ,180600,55400
2015,Operations,Property & Construction Mgmt,PM&C Communications,Equipment,Misc Equipment,$11000.00,$11000.00,Misc Equipment, General Fund , Tax Supported Funds ,180500,55900
2015,Operations,Property & Construction Mgmt,PM&C Communications,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,180500,55400
2015,Operations,Property & Construction Mgmt,Enforcement,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,180400,55900
2015,Operations,Property & Construction Mgmt,Enforcement,Equipment,Lease Purchase,$109493.34,$109493.34,Lease Purchase, General Fund , Tax Supported Funds ,180400,55400
2015,Operations,Property & Construction Mgmt,Alteration & Repair,Equipment,Misc Equipment,$2000.00,$2000.00,Misc Equipment, General Fund , Tax Supported Funds ,180300,55900
2015,Operations,Property & Construction Mgmt,Alteration & Repair,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,180300,55600
2015,Operations,Property & Construction Mgmt,Alteration & Repair,Equipment,Lease Purchase,$3784.69,$3784.69,Lease Purchase, General Fund , Tax Supported Funds ,180300,55400
2015,Education,Boston Public Schools,Research Assess & Eval,Equipment,Misc Equipment,$11000.00,$11000.00,Misc Equipment, General Fund , Tax Supported Funds ,101069,55900
2015,Education,Boston Public Schools,English High School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101644,55900
2015,Education,Boston Public Schools,Clap Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101249,55900
2015,Education,Boston Public Schools,Info & Instr Technology,Equipment,Misc Equipment,$3037800.00,$3037800.00,Misc Equipment, General Fund , Tax Supported Funds ,101084,55900
2015,Education,Boston Public Schools,Info & Instr Technology,Equipment,Lease Purchase,$500000.00,$500000.00,Lease Purchase, General Fund , Tax Supported Funds ,101084,55400
2015,Education,Boston Public Schools,Tynan Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101432,55900
2015,Education,Boston Public Schools,Jackson/Mann K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101316,55900
2015,Education,Boston Public Schools,AcadSup-High/Car & Tech,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101024,55900
2015,Education,Boston Public Schools,Taylor Elementary School,Equipment,Misc Equipment,$66152.60,$66152.60,Misc Equipment, General Fund , Tax Supported Funds ,101422,55900
2015,Education,Boston Public Schools,Quincy Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101398,55900
2015,Education,Boston Public Schools,Murphy K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101366,55900
2015,Education,Boston Public Schools,Counseling Service,Equipment,Misc Equipment,$2646.00,$2646.00,Misc Equipment, General Fund , Tax Supported Funds ,101182,55900
2015,Education,Boston Public Schools,East Boston High School,Equipment,Misc Equipment,$54000.00,$54000.00,Misc Equipment, General Fund , Tax Supported Funds ,101641,55900
2015,Education,Boston Public Schools,Lee Academy,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101329,55900
2015,Education,Boston Public Schools,Russell Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101406,55900
2015,Education,Boston Public Schools,Ellis Elementary School,Equipment,Misc Equipment,$17544.80,$17544.80,Misc Equipment, General Fund , Tax Supported Funds ,101262,55900
2015,Education,Boston Public Schools,Teaching & Learning,Equipment,Misc Equipment,$6212.00,$6212.00,Misc Equipment, General Fund , Tax Supported Funds ,101018,55900
2015,Education,Boston Public Schools,BPS Chief Financial Officer,Equipment,Misc Equipment,$6442.00,$6442.00,Misc Equipment, General Fund , Tax Supported Funds ,101020,55900
2015,Education,Boston Public Schools,East Boston EEC,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101355,55900
2015,Education,Boston Public Schools,DEC High School,Equipment,Misc Equipment,$2000.00,$2000.00,Misc Equipment, General Fund , Tax Supported Funds ,101637,55900
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Commissioner's Office,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,251100,55900
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Commissioner's Office,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,251100,55600
2015,Education,Boston Public Schools,DEC High School,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,101637,55400
2015,Education,Boston Public Schools,Health Service,Equipment,Misc Equipment,$1650.00,$1650.00,Misc Equipment, General Fund , Tax Supported Funds ,101180,55900
2015,Education,Boston Public Schools,BPS Transportation,Equipment,Misc Equipment,$28291.00,$28291.00,Misc Equipment, General Fund , Tax Supported Funds ,101081,55900
2015,Education,Boston Public Schools,Superintendent,Equipment,Misc Equipment,$1600.00,$1600.00,Misc Equipment, General Fund , Tax Supported Funds ,101010,55900
2015,Education,Boston Public Schools,Center For Leadership Developm,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101721,55900
2015,Education,Boston Public Schools,Comprehensive Health Education,Equipment,Misc Equipment,$3929.00,$3929.00,Misc Equipment, General Fund , Tax Supported Funds ,101044,55900
2015,Education,Boston Public Schools,BPS Transportation,Equipment,Lease Purchase,$6000000.00,$6000000.00,Lease Purchase, General Fund , Tax Supported Funds ,101081,55400
2015,Education,Boston Public Schools,Planning & Engineering,Equipment,Misc Equipment,$25050.00,$25050.00,Misc Equipment, General Fund , Tax Supported Funds ,101046,55900
2015,Education,Boston Public Schools,BPS Special Education,Equipment,Misc Equipment,$88320.00,$88320.00,Misc Equipment, General Fund , Tax Supported Funds ,101170,55900
2015,Education,Boston Public Schools,Greater Egleston High School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101632,55900
2015,Education,Boston Public Schools,West Roxbury Academy,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101683,55900
2015,Education,Boston Public Schools,Counseling & Intervention Cent,Equipment,Misc Equipment,$8786.00,$8786.00,Misc Equipment, General Fund , Tax Supported Funds ,101091,55900
2015,Education,Boston Public Schools,Unified Student Svc,Equipment,Misc Equipment,$10364.00,$10364.00,Misc Equipment, General Fund , Tax Supported Funds ,101169,55900
2015,Education,Boston Public Schools,Eliot K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101261,55900
2015,Education,Boston Public Schools,Teaching & Learning,Equipment,Office Furniture & Equipment,$18635.00,$18635.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101018,55600
2015,Education,Boston Public Schools,Charlestown High School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101630,55900
2015,Education,Boston Public Schools,McKinley Voc,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101079,55900
2015,Education,Boston Public Schools,Equity,Equipment,Misc Equipment,$4044.00,$4044.00,Misc Equipment, General Fund , Tax Supported Funds ,101007,55900
2015,Education,Boston Public Schools,McKay K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101352,55900
2015,Education,Boston Public Schools,Winthrop Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101438,55900
2015,Education,Boston Public Schools,Exam Schools Enrichment Prgrm,Equipment,Misc Equipment,$2500.00,$2500.00,Misc Equipment, General Fund , Tax Supported Funds ,101059,55900
2015,Non-Mayoral Departments,Finance Commission,Finance Commission Program,Equipment,Misc Equipment,$2125.00,$2125.00,Misc Equipment, General Fund , Tax Supported Funds ,193100,55900
2015,Non-Mayoral Departments,City Clerk,Archives,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,161300,55900
2015,Non-Mayoral Departments,City Clerk,Document Filing,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,161200,55600
2015,Non-Mayoral Departments,City Clerk,Legislative Support,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,161100,55900
2015,Non-Mayoral Departments,City Council,Legislative Financial Support,Equipment,Misc Equipment,$5000.00,$5000.00,Misc Equipment, General Fund , Tax Supported Funds ,112300,55900
2015,Non-Mayoral Departments,City Council,City Councilors,Equipment,Misc Equipment,$8000.00,$8000.00,Misc Equipment, General Fund , Tax Supported Funds ,112200,55900
