HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TEM0PF1Q5X04QQVUO0DPR6E4TFD0W,A2RH56IG37D2LH,Approved,"Sun Sep 11 19:39:21 PDT 2016","Sun Sep 11 19:42:26 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_521.png,seqOfTimestamps:1473648130967,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_521.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3VHHR074H3HXKDE7S4JANJO6LGNL7K,A2HF0US1B0SJF5,Approved,"Sun Sep 11 19:43:47 PDT 2016","Sun Sep 11 19:44:43 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfTimestamps:1473648277864,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3R9WASFE2ZGU4VAHPO8VJQCLYDEFZ1,A1P1CXVO9G7UTH,Approved,"Sun Sep 11 19:52:56 PDT 2016","Sun Sep 11 19:55:51 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png","seqOfTimestamps:1473648868903,1473648906183,1473648937936",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TGOYF991XM21EDXEQ4MOYY96IEUUQ,A3QU9UMKTFPP0X,Approved,"Sun Sep 11 20:00:00 PDT 2016","Sun Sep 11 20:01:24 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj135.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj135.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1473649254092,1473649257988,1473649260902","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj135.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3O7L7BFSHEPG3RLBU9031DOVQZXIEP,A2YMGN8JQFT0Q2,Approved,"Sun Sep 11 20:00:24 PDT 2016","Sun Sep 11 20:02:08 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfTimestamps:1473649296991,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3R0T90IZ1SCNA2V28UU5QDBCQASGC2,A24IF41IP6LT55,Approved,"Sun Sep 11 20:08:20 PDT 2016","Sun Sep 11 20:10:01 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfTimestamps:1473649770377,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",30LSNF239UVO8B9V1P52ZCF6TW82I8,A2CEGS0NVDBCPT,Approved,"Sun Sep 11 20:55:44 PDT 2016","Sun Sep 11 20:59:45 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj299.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ32.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis230.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis87.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_516.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN32_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_75.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis729.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png","seqOfTimestamps:1473652707285,1473652712109,1473652715188,1473652718634,1473652720297,1473652722011,1473652723710,1473652726000,1473652729678,1473652732311,1473652734116,1473652735979,1473652739787,1473652742931,1473652744740,1473652747787,1473652750223,1473652755269,1473652756599,1473652759337,1473652761102,1473652764272,1473652769380,1473652774748","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj299.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis87.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_75.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_516.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ32.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis230.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN32_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis729.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3A4TN5196KI1AYQDS0CNBDND5A6HC3,AY85BXROGZ489,Approved,"Sun Sep 11 21:16:33 PDT 2016","Sun Sep 11 21:17:19 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png","seqOfTimestamps:1473653820217,1473653828017,1473653831513","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",358010RM5ETUVXWSOLPE4RZWE75XVB,A2ASRADMHKMT2K,Approved,"Sun Sep 11 22:01:41 PDT 2016","Sun Sep 11 22:03:12 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,seqOfTimestamps:1473656561296,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3XXU1SWE8MV26JNJAE9BZQY8JQK0AJ,A21SFR03FLUGH,Approved,"Sun Sep 11 22:09:16 PDT 2016","Sun Sep 11 22:10:37 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png","seqOfTimestamps:1473656981420,1473657029264","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",36AHBNMV1RCX1LMG2WBMHJ0YG6VYDJ,A12ZXFIOOT26JY,Approved,"Sun Sep 11 22:18:29 PDT 2016","Sun Sep 11 22:20:12 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png","seqOfTimestamps:1473657589053,1473657606193",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3AUQQEL7U5TMY7QHL907VDCL40L0VK,A1TH4FF2KRNJGA,Approved,"Sun Sep 11 22:26:59 PDT 2016","Sun Sep 11 22:28:07 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png","seqOfTimestamps:1473658057234,1473658067308","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",32VNZTT0A74B4OR1VQIZ6JDV06NR4X,A2LWZX9WHEAG56,Approved,"Sun Sep 11 22:32:42 PDT 2016","Sun Sep 11 22:34:56 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,seqOfTimestamps:1473658466939,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3SLE99ER0ND4REY1KMMZ00L0JFNZB4,A2RWJSWPVD07DQ,Approved,"Sun Sep 11 22:58:09 PDT 2016","Sun Sep 11 22:59:07 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost77.png,seqOfTimestamps:1473659929340,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost77.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3OS46CRSLFZHCICWNYGO4EMCH376VR,A3MWA1ZYK4L3OY,Approved,"Sun Sep 11 23:39:03 PDT 2016","Sun Sep 11 23:41:01 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,seqOfTimestamps:1473662450252,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3KOPY89HM829O4PKN747UNZYCPYJ3D,A16Z0GOJEC7P7F,Approved,"Mon Sep 12 02:55:13 PDT 2016","Mon Sep 12 02:58:21 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis768.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost190.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_4.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_153.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_46.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost54.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis499.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png","seqOfTimestamps:1473674190990,1473674197801,1473674205255,1473674211606,1473674215089,1473674220437,1473674225081,1473674227853,1473674230441,1473674234865,1473674237161,1473674243933,1473674251221,1473674266810,1473674282022,1473674290053,1473674304125","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_4.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost54.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis768.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost190.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_153.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_46.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis499.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3VW6495TLJ00ZWH7YSY0U4AZYU2YYS,A3CVVW2JNYYNTG,Approved,"Mon Sep 12 04:20:20 PDT 2016","Mon Sep 12 04:23:59 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png","seqOfTimestamps:1473679279465,1473679298191,1473679327494,1473679353171,1473679360163,1473679379648,1473679431301","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3XUHV3NRVKYGBDHYDQPFX7H3DTMH5X,A3QFOR51XCEOV6,Approved,"Mon Sep 12 04:27:35 PDT 2016","Mon Sep 12 04:30:09 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_103.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png","seqOfTimestamps:1473679717272,1473679741522,1473679758817,1473679775406,1473679783331,1473679796639","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_103.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3PDJHANYK5GCUHHCI9ZKPDV39OXH6D,AEBDEHPK9ZIMQ,Approved,"Mon Sep 12 04:28:44 PDT 2016","Mon Sep 12 04:32:41 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ15_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL11_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png","seqOfTimestamps:1473679782636,1473679788636,1473679806771,1473679811910,1473679821086,1473679844663,1473679853230,1473679859047,1473679886909","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ15_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL11_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3VHP9MDGRNKHW2Z7XAON8SB0PVVCF2,A1SXFCFTOCDVKC,Approved,"Mon Sep 12 04:48:10 PDT 2016","Mon Sep 12 04:49:58 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfTimestamps:1473680970406,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3RU7GD8VPOT9UWDX8ZASZRTMD44PSC,A27KF5Y6LJFLWF,Approved,"Mon Sep 12 05:10:21 PDT 2016","Mon Sep 12 05:13:05 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost77.png","seqOfTimestamps:1473682423089,1473682446852",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost77.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3GNA64GUZE4TO6G1WGC96L944GIQ52,AUEYLMYPOYT1H,Approved,"Mon Sep 12 05:15:36 PDT 2016","Mon Sep 12 05:16:36 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfTimestamps:1473682558290,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost376.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3UN61F00HWPT07V19V19BBJ902K5RI,A3G6L97AX9KR7F,Approved,"Mon Sep 12 05:13:27 PDT 2016","Mon Sep 12 05:18:24 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png","seqOfTimestamps:1473682595692,1473682681461","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",37ZHEEHM6WMG49OIMYFARXUPLU037S,A1CV2R2HOMV7SP,Approved,"Mon Sep 12 05:21:19 PDT 2016","Mon Sep 12 05:23:08 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfTimestamps:1473683124454,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TK8OJTYM1LPMOU12UFXAEDTC8YVPN,A37BYC1JLWU6RA,Approved,"Mon Sep 12 05:25:14 PDT 2016","Mon Sep 12 05:32:53 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473683544149,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TPWUS5F891J7OL2NZYNCGX0KYLWCK,A2X4LZ6WSP0H10,Approved,"Mon Sep 12 05:33:18 PDT 2016","Mon Sep 12 05:34:08 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfTimestamps:1473683644364,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",39U1BHVTDLR327LPZ1IBWTM7ARR3T4,A1SC2RFB9W6BSG,Approved,"Mon Sep 12 05:34:36 PDT 2016","Mon Sep 12 05:35:42 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png","seqOfTimestamps:1473683709408,1473683723620",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3S4AW7T80BI01QWOQ6L3K74WUE0L43,A1LNZFRBA3X916,Approved,"Mon Sep 12 05:26:50 PDT 2016","Mon Sep 12 05:37:34 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,seqOfTimestamps:1473683332153,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",369J354OFDAYULM1Y3H24DJ2UOL6G4,A3W0WM29JD7B2H,Approved,"Mon Sep 12 05:37:44 PDT 2016","Mon Sep 12 05:39:30 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfTimestamps:1473683906069,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3ZDAD0O1T1DFI5S3JQPZ39BBHMRTXT,A2NLSFZ9MN6NFC,Approved,"Mon Sep 12 05:46:43 PDT 2016","Mon Sep 12 05:47:39 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfTimestamps:1473684648462,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
