HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3PPTZCWALQKRVK0Q34JPVPG0AY8ZQ9,A10RRUSAM5YWN4,Approved,"Sun Jan 22 13:15:44 PST 2017","Sun Jan 22 13:17:49 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfTimestamps:1485119839469,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3WETL7AQWT81H5AZY50DTDGUZ7N536,A3MPR4IGSRT2M0,Approved,"Sun Jan 22 13:28:33 PST 2017","Sun Jan 22 13:30:42 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,seqOfTimestamps:1485120632519,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3WI0P0II61SO4KAUO1JS9N72I21RD4,A23N5LWKJ5V0L7,Approved,"Sun Jan 22 13:55:11 PST 2017","Sun Jan 22 13:57:01 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png","seqOfTimestamps:1485122153584,1485122164276","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3OS46CRSLFZHCICWNYGO4EMDMMU6VN,AV6Z719PGWQOV,Approved,"Sun Jan 22 16:14:00 PST 2017","Sun Jan 22 16:43:12 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,seqOfTimestamps:1485132166345,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3ZV9H2YQQD7VUOPJU6NMJDT7J4W3WQ,AADDOP3FHMAV1,Approved,"Sun Jan 22 16:58:31 PST 2017","Sun Jan 22 17:00:13 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png,seqOfTimestamps:1485133196530,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3TPWUS5F891J7OL2NZYNCGX1PH8WCG,AN3TTXE4A29FI,Approved,"Sun Jan 22 17:02:28 PST 2017","Sun Jan 22 17:03:12 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png,seqOfTimestamps:1485133383064,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3JBT3HLQF826V8ZB3R40VKQQ52WZPS,A2E8Z9Y5B5SWBR,Approved,"Sun Jan 22 19:28:25 PST 2017","Sun Jan 22 19:29:40 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,seqOfTimestamps:1485142165361,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3KXIR214I4GU04AGG03Y5B5OTX324Y,A2QLRQY4BGQE5Z,Approved,"Sun Jan 22 19:55:02 PST 2017","Sun Jan 22 19:57:41 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png","seqOfTimestamps:1485143721096,1485143728259,1485143831333","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3JNQLM5FT4MQYCH1MS2FRS7ZFJZL2B,A1YHV4ZL80G1UV,Approved,"Sun Jan 22 20:27:42 PST 2017","Sun Jan 22 20:28:24 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png","seqOfTimestamps:1485145683005,1485145692992",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3PW9OPU9PQKD85DXTIKW7DYLHDV12M,A18983DJS6Y01Z,Approved,"Sun Jan 22 20:38:29 PST 2017","Sun Jan 22 20:38:45 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png,seqOfTimestamps:1485146319858,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3BDCF01OGXUGZXA8FD9A0W84UYVLYT,A14RN7AG96WZH9,Approved,"Sun Jan 22 21:07:59 PST 2017","Sun Jan 22 21:11:19 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png,seqOfTimestamps:1485148257310,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",33NF62TLXJ2FK2XR8DW6B9G1SVJKJZ,A2DFGKYTSYYJ33,Approved,"Sun Jan 22 22:02:06 PST 2017","Sun Jan 22 22:02:57 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,seqOfTimestamps:1485151379094,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",32SVAV9L3F9YNBMGT1RU1OWGRM63AU,A93ZQVQKSVBOP,Approved,"Mon Jan 23 02:19:30 PST 2017","Mon Jan 23 02:20:45 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfTimestamps:1485166838242,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3HMVI3QICJS39Q64M3RRGHZQWTW1YB,A1Q0BR58T72PZ3,Approved,"Mon Jan 23 03:43:18 PST 2017","Mon Jan 23 03:44:56 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png","seqOfTimestamps:1485171865663,1485171877984","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3YW4XOSQKQLMSHMZC2U2DWTD05M1UE,AL2IPEDW5WHD3,Approved,"Mon Jan 23 05:00:40 PST 2017","Mon Jan 23 05:03:53 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1485176589650,1485176601354","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",33CKWXB73JK6JKV1AEKI2UOGP8P11F,A3HIO96PK1JA03,Approved,"Mon Jan 23 06:47:25 PST 2017","Mon Jan 23 07:00:04 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_165.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB04.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_324.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost190.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_4.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis768.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj20.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj214.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj144.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB15.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj220.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis278.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png","seqOfTimestamps:1485182950785,1485182962000,1485182986081,1485182996745,1485183002965,1485183009201,1485183035796,1485183055431,1485183059253,1485183182137,1485183205126,1485183211858,1485183224978,1485183230756,1485183245739,1485183251822,1485183256640,1485183262791,1485183271562,1485183276526,1485183284338,1485183291255,1485183301785,1485183305235,1485183330451,1485183338484,1485183343786,1485183351298,1485183361366,1485183371285,1485183378282,1485183401247,1485183410115,1485183421716,1485183431585,1485183440286,1485183453593,1485183458661,1485183469812,1485183483600,1485183507075,1485183515978,1485183547386,1485183552561,1485183558420","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB15.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj144.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis768.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost190.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_324.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis278.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj220.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj214.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB04.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_165.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj20.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_4.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3H8DHMCCW9B2HGXZYHAV8BLONBSKDR,A2TDK0LD62WZ8Y,Approved,"Mon Jan 23 07:07:42 PST 2017","Mon Jan 23 07:08:25 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1485184096813,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",30BXRYBRP4XAOWWI9RCON7UH2AVWH9,A1BFYJXBHCDG4E,Approved,"Mon Jan 23 07:50:41 PST 2017","Mon Jan 23 07:51:29 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png,seqOfTimestamps:1485186675564,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",37Z929RLG987MO64PGJC41UK7RDSTJ,A3RR160MNNR478,Approved,"Mon Jan 23 12:22:44 PST 2017","Mon Jan 23 12:23:59 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png","seqOfTimestamps:1485203015762,1485203023562,1485203027198","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_454.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",379J5II41OGITSTHFCXGTTGOCNMEL5,A17GHS5V3TGV3G,Approved,"Mon Jan 23 12:36:28 PST 2017","Mon Jan 23 12:37:32 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png","seqOfTimestamps:1485203645064,1485203653932,1485203664115,1485203671740","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",33IZTU6J811E35FOUQK9T4FQKPBSXG,A1NTHA2WX6VYYA,Approved,"Mon Jan 23 15:59:35 PST 2017","Mon Jan 23 16:02:45 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis278.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj405.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png","seqOfTimestamps:1485216010109,1485216015776,1485216085217,1485216091949,1485216128359,1485216151797,1485216159913","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis278.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ48_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj405.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",39GHHAVOMFRU608ONL9Q4SR5VBYJ4H,A2L006Q5W4QYWH,Approved,"Mon Jan 23 17:01:01 PST 2017","Mon Jan 23 17:03:47 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis697.png","seqOfTimestamps:1485219745098,1485219786839,1485219809887","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis697.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3YT88D1N08Y4ZOV25S4JV2ZCW0P3K2,AIZ4C8S4DW2WG,Approved,"Tue Jan 24 02:59:50 PST 2017","Tue Jan 24 03:01:42 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1485253489046,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",33LK57MYLT5380F3V88UQPV1SP0ZSB,A33DJF06UZXG3Y,Approved,"Tue Jan 24 03:02:36 PST 2017","Tue Jan 24 03:04:06 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis831.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png","seqOfTimestamps:1485255777396,1485255803740,1485255809436,1485255813588,1485255835220","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis831.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3WAKVUDHUWG033111IBBE6KQ3T97U8,A2KLJKDG90K1PP,Approved,"Tue Jan 24 03:03:53 PST 2017","Tue Jan 24 03:06:45 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfTimestamps:1485255762637,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3M68NM076H7PJBVFEEBE3HXA1JL6R4,A21H2UDDHN8ZF,Approved,"Tue Jan 24 03:02:36 PST 2017","Tue Jan 24 03:08:05 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfTimestamps:1485256078560,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",30OG32W0SUB8HSW2RPDV6LKDHKKEN9,A2S75O867RJG0I,Approved,"Tue Jan 24 03:02:44 PST 2017","Tue Jan 24 03:08:31 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png,seqOfTimestamps:1485256089462,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost77.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",324G5B4FB38KNHPL3BXRPZWJN45705,A1XUZFDVKP95VC,Approved,"Tue Jan 24 03:02:49 PST 2017","Tue Jan 24 03:13:23 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,seqOfTimestamps:1485256382431,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3ZAK8W07I4EMLS1HGJQ2ZRA3VF40U2,A3LRZX8477TYYZ,Approved,"Tue Jan 24 03:06:28 PST 2017","Tue Jan 24 03:21:12 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png","seqOfTimestamps:1485256839869,1485256866582",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3X0H8UUIT1OZE5AYKLONRL1JBNXWSJ,A31Q7PWLBCU2X0,Approved,"Tue Jan 24 03:29:37 PST 2017","Tue Jan 24 03:31:36 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfTimestamps:1485257494305,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3O6CYIULED1FTI229QJN6MJ7WKIWUZ,A2WHC086WNUQNB,Approved,"Tue Jan 24 03:31:18 PST 2017","Tue Jan 24 03:32:45 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png","seqOfTimestamps:1485257508379,1485257520552,1485257527013","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png",seqOfAllImages:,
